frame,time,ROI,R,G,B
13,380.433378,left malar,189.37473002159828,145.35637149028076,145.0572354211663
13,380.433378,right malar,187.2051948051948,142.64025974025975,142.07402597402597
13,380.433378,left lower cheek,154.82025677603423,122.72895863052781,119.00998573466477
13,380.433378,right lower cheek,167.56238003838772,131.51439539347408,126.69673704414588
13,380.433378,chin,164.9837278106509,131.22633136094674,127.29733727810651
13,380.433378,left marionette fold,152.8556338028169,123.15845070422536,119.7605633802817
13,380.433378,right marionette fold,161.67117117117118,129.49099099099098,123.76576576576576
14,409.69748400000003,lower medial forehead,215.28546712802768,172.6643598615917,171.2439446366782
14,409.69748400000003,left lower lateral forehead,193.89733840304183,149.92015209125475,146.08871989860583
14,409.69748400000003,right lower lateral forehead,182.57338820301783,141.07681755829904,136.8820301783265
14,409.69748400000003,glabella,195.5027700831025,148.96952908587258,144.1094182825485
14,409.69748400000003,upper nasal dorsum,192.93370165745856,149.47237569060775,143.59668508287294
14,409.69748400000003,lower nasal dorsum,207.2317880794702,159.26490066225165,155.56953642384107
14,409.69748400000003,soft triangle,180.92156862745097,138.640522875817,132.56209150326796
14,409.69748400000003,left ala,173.925,132.75,126.25
14,409.69748400000003,right ala,179.05797101449275,135.84057971014494,129.92753623188406
14,409.69748400000003,nasal tip,210.66315789473686,162.34736842105264,156.7263157894737
14,409.69748400000003,left lower nasal sidewall,181.86725663716814,139.30973451327435,131.2566371681416
14,409.69748400000003,right lower nasal sidewall,183.44871794871796,138.73076923076923,130.92307692307693
14,409.69748400000003,left mid nasal sidewall,183.47435897435898,143.65384615384616,137.74358974358975
14,409.69748400000003,right mid nasal sidewall,187.52173913043478,143.28985507246378,137.07246376811594
14,409.69748400000003,philtrum,184.9776536312849,136.87709497206703,135.52513966480447
14,409.69748400000003,left upper lip,184.77777777777777,142.43703703703704,137.5037037037037
14,409.69748400000003,right upper lip,184.5,139.68333333333334,135.86666666666667
14,409.69748400000003,left nasolabial fold,187.52197802197801,147.03296703296704,141.06593406593407
14,409.69748400000003,right nasolabial fold,189.5680473372781,147.53254437869822,139.93491124260356
14,409.69748400000003,left temporal,95.59285714285714,73.12619047619047,69.48333333333333
14,409.69748400000003,right temporal,59.96595744680851,50.43829787234043,46.56170212765957
14,409.69748400000003,left malar,189.2013057671382,145.13492927094669,144.50924918389555
14,409.69748400000003,right malar,187.2286465177398,142.8580814717477,142.1550591327201
14,409.69748400000003,left lower cheek,154.90097629009762,122.95258019525802,119.00836820083683
14,409.69748400000003,right lower cheek,168.86990291262137,131.64466019417475,127.26601941747573
14,409.69748400000003,chin,165.49175412293854,131.4662668665667,127.58170914542728
14,409.69748400000003,left marionette fold,152.6405693950178,122.97864768683274,119.13523131672598
14,409.69748400000003,right marionette fold,160.86695278969958,129.39484978540773,123.50214592274678
15,438.96159,lower medial forehead,215.0409252669039,172.2864768683274,170.83629893238435
15,438.96159,left lower lateral forehead,194.19721871049305,150.11630847029076,146.2338811630847
15,438.96159,right lower lateral forehead,182.16106442577032,140.41596638655463,136.3655462184874
15,438.96159,glabella,196.07616361071933,149.2524682651622,144.4231311706629
15,438.96159,upper nasal dorsum,192.38202247191012,149.31179775280899,143.24157303370785
15,438.96159,lower nasal dorsum,207.06493506493507,159.42857142857142,156.04545454545453
15,438.96159,soft triangle,184.1483870967742,141.3548387096774,135.56774193548387
15,438.96159,left ala,175.7840909090909,134.14772727272728,127.38636363636364
15,438.96159,right ala,179.28985507246378,135.768115942029,129.69565217391303
15,438.96159,nasal tip,211.38541666666666,162.07291666666666,157.26041666666666
15,438.96159,left lower nasal sidewall,182.45454545454547,139.23636363636365,132.20909090909092
15,438.96159,right lower nasal sidewall,183.0,138.84615384615384,131.92307692307693
15,438.96159,left mid nasal sidewall,183.3846153846154,143.32051282051282,137.89743589743588
15,438.96159,right mid nasal sidewall,187.23880597014926,143.8507462686567,137.73134328358208
15,438.96159,philtrum,185.37714285714284,137.57714285714286,136.16
15,438.96159,left upper lip,183.93103448275863,139.97241379310344,136.7793103448276
15,438.96159,right upper lip,184.95833333333334,139.825,136.30833333333334
15,438.96159,left nasolabial fold,187.53684210526316,147.33157894736843,140.92105263157896
15,438.96159,right nasolabial fold,189.9467455621302,147.53254437869822,139.65680473372782
15,438.96159,left temporal,97.88755980861244,74.67703349282297,71.0909090909091
15,438.96159,right temporal,58.836363636363636,50.14090909090909,46.75454545454546
15,438.96159,left malar,189.7577777777778,145.71666666666667,145.32666666666665
15,438.96159,right malar,187.38242894056847,142.70025839793283,141.9638242894057
15,438.96159,left lower cheek,155.51098901098902,123.14423076923077,119.34615384615384
15,438.96159,right lower cheek,167.84931506849315,131.22700587084148,126.90606653620353
15,438.96159,chin,165.5948406676783,131.37481031866466,127.58270106221548
15,438.96159,left marionette fold,152.6120996441281,122.8967971530249,119.45195729537366
15,438.96159,right marionette fold,160.87124463519314,129.46781115879827,123.52789699570816
16,468.225696,lower medial forehead,215.34715025906735,172.66839378238342,171.19861830742659
16,468.225696,left lower lateral forehead,194.38179519595448,150.15170670037926,146.42225031605562
16,468.225696,right lower lateral forehead,181.5549374130737,140.18636995827538,136.18497913769124
16,468.225696,glabella,196.0,149.41184767277855,144.50916784203102
16,468.225696,upper nasal dorsum,192.9120879120879,149.26923076923077,143.66758241758242
16,468.225696,lower nasal dorsum,207.0066225165563,159.10596026490066,156.48344370860926
16,468.225696,soft triangle,180.70394736842104,138.43421052631578,132.51315789473685
16,468.225696,left ala,175.1685393258427,133.80898876404495,127.02247191011236
16,468.225696,right ala,178.56451612903226,136.17741935483872,130.17741935483872
16,468.225696,nasal tip,210.8,162.16842105263157,156.94736842105263
16,468.225696,left lower nasal sidewall,182.08474576271186,139.4406779661017,132.08474576271186
16,468.225696,right lower nasal sidewall,183.3918918918919,138.21621621621622,131.48648648648648
16,468.225696,left mid nasal sidewall,183.84615384615384,143.24358974358975,137.66666666666666
16,468.225696,right mid nasal sidewall,187.04347826086956,143.55072463768116,137.66666666666666
16,468.225696,philtrum,184.35955056179776,137.12921348314606,135.15168539325842
16,468.225696,left upper lip,183.3020134228188,139.13422818791946,136.31543624161074
16,468.225696,right upper lip,185.6782608695652,140.97391304347826,137.19130434782608
16,468.225696,left nasolabial fold,187.54644808743168,146.98907103825135,140.66666666666666
16,468.225696,right nasolabial fold,188.91666666666666,147.29166666666666,139.7202380952381
16,468.225696,left temporal,97.36384976525821,74.38262910798122,70.3943661971831
16,468.225696,right temporal,59.5531914893617,50.53617021276596,46.69787234042553
16,468.225696,left malar,189.8730684326711,145.61810154525386,145.30573951434877
16,468.225696,right malar,187.5582901554404,142.8782383419689,142.3044041450777
16,468.225696,left lower cheek,155.56575342465754,123.28630136986301,119.45753424657535
16,468.225696,right lower cheek,168.65953307392996,131.59922178988327,127.08949416342412
16,468.225696,chin,165.54172989377844,131.52655538694992,127.81638846737481
16,468.225696,left marionette fold,152.29537366548044,123.18505338078292,119.69039145907473
16,468.225696,right marionette fold,161.53153153153153,129.74774774774775,123.94144144144144
17,497.48980200000005,lower medial forehead,214.75589225589226,171.71885521885523,170.2929292929293
17,497.48980200000005,left lower lateral forehead,192.8941798941799,149.1706349206349,145.21428571428572
17,497.48980200000005,right lower lateral forehead,184.2281976744186,142.1627906976744,138.38662790697674
17,497.48980200000005,glabella,195.243553008596,148.74498567335243,143.9169054441261
17,497.48980200000005,upper nasal dorsum,192.7127659574468,149.3909574468085,143.61436170212767
17,497.48980200000005,lower nasal dorsum,207.8724832214765,160.20805369127515,156.58389261744966
17,497.48980200000005,soft triangle,180.58666666666667,138.83333333333334,132.87333333333333
17,497.48980200000005,left ala,175.2840909090909,133.70454545454547,127.35227272727273
17,497.48980200000005,right ala,177.79710144927537,135.43478260869566,128.7246376811594
17,497.48980200000005,nasal tip,210.2929292929293,162.08080808080808,156.58585858585857
17,497.48980200000005,left lower nasal sidewall,181.06140350877192,138.91228070175438,131.44736842105263
17,497.48980200000005,right lower nasal sidewall,183.48314606741573,139.04494382022472,132.46067415730337
17,497.48980200000005,left mid nasal sidewall,183.72619047619048,143.45238095238096,137.88095238095238
17,497.48980200000005,right mid nasal sidewall,186.19444444444446,142.94444444444446,137.625
17,497.48980200000005,philtrum,184.16201117318437,135.75418994413408,134.7486033519553
17,497.48980200000005,left upper lip,183.55172413793105,139.97931034482758,136.95172413793102
17,497.48980200000005,right upper lip,186.675,141.61666666666667,137.25
17,497.48980200000005,left nasolabial fold,187.32984293193718,146.64921465968587,140.28795811518324
17,497.48980200000005,right nasolabial fold,189.44642857142858,147.20238095238096,139.89880952380952
17,497.48980200000005,left temporal,95.37410071942446,72.88249400479616,69.46043165467626
17,497.48980200000005,right temporal,61.81222707423581,51.580786026200876,47.379912663755455
17,497.48980200000005,left malar,188.9788888888889,144.81666666666666,144.33333333333334
17,497.48980200000005,right malar,188.02445302445304,143.3075933075933,142.63191763191764
17,497.48980200000005,left lower cheek,151.28236914600552,122.13085399449035,118.1694214876033
17,497.48980200000005,right lower cheek,169.75745526838966,131.99005964214712,127.71570576540755
17,497.48980200000005,chin,164.7111111111111,130.99407407407406,127.27851851851852
17,497.48980200000005,left marionette fold,151.92280701754385,122.40350877192982,118.80701754385964
17,497.48980200000005,right marionette fold,159.92241379310346,128.82327586206895,123.13362068965517
18,526.753908,lower medial forehead,214.87878787878788,171.32263814616755,169.88413547237076
18,526.753908,left lower lateral forehead,193.13784135240573,149.34330299089726,145.46814044213264
18,526.753908,right lower lateral forehead,183.20583941605838,141.5883211678832,137.5211678832117
18,526.753908,glabella,194.9317211948791,148.50071123755333,143.60597439544807
18,526.753908,upper nasal dorsum,191.93700787401573,149.03412073490813,142.91863517060366
18,526.753908,lower nasal dorsum,208.13636363636363,159.9805194805195,156.51298701298703
18,526.753908,soft triangle,177.751677852349,135.91946308724832,129.69127516778522
18,526.753908,left ala,173.85106382978722,132.79787234042553,126.14893617021276
18,526.753908,right ala,175.94444444444446,133.59722222222223,126.77777777777777
18,526.753908,nasal tip,210.33663366336634,161.84158415841586,156.59405940594058
18,526.753908,left lower nasal sidewall,181.6875,138.57142857142858,131.25
18,526.753908,right lower nasal sidewall,183.82954545454547,139.125,132.07954545454547
18,526.753908,left mid nasal sidewall,183.61904761904762,143.46428571428572,137.52380952380952
18,526.753908,right mid nasal sidewall,185.88235294117646,142.77941176470588,136.30882352941177
18,526.753908,philtrum,184.73142857142858,136.61714285714285,135.32
18,526.753908,left upper lip,183.77941176470588,140.21323529411765,136.25735294117646
18,526.753908,right upper lip,186.9391304347826,142.90434782608696,137.95652173913044
18,526.753908,left nasolabial fold,188.12755102040816,147.7704081632653,140.84183673469389
18,526.753908,right nasolabial fold,189.95808383233532,148.02994011976048,140.23353293413174
18,526.753908,left temporal,94.29556650246306,72.6896551724138,68.69704433497537
18,526.753908,right temporal,62.66525423728814,51.720338983050844,47.66949152542373
18,526.753908,left malar,189.0413870246085,144.72930648769574,144.20581655480984
18,526.753908,right malar,188.01451187335093,143.40237467018468,142.74802110817942
18,526.753908,left lower cheek,151.27083333333334,121.8638888888889,117.96388888888889
18,526.753908,right lower cheek,170.34661354581672,132.21912350597609,127.45617529880478
18,526.753908,chin,164.78751857355127,130.8558692421991,127.29866270430907
18,526.753908,left marionette fold,151.9857142857143,122.975,119.69285714285714
18,526.753908,right marionette fold,161.3710407239819,129.97285067873304,123.52941176470588
19,556.018014,lower medial forehead,215.03350970017635,172.07760141093473,170.21340388007056
19,556.018014,left lower lateral forehead,193.04276729559749,149.37735849056602,145.35471698113207
